X,study_day,visit_date,age_at_visit,region,prob,lower.CL,upper.CL
8448,48,23/12/2022,70,Northern Ireland,0,0,0
8449,49,24/12/2022,70,Northern Ireland,0,0,0
8450,50,25/12/2022,70,Northern Ireland,0,0,0
8451,51,26/12/2022,70,Northern Ireland,0,0,0
8452,52,27/12/2022,70,Northern Ireland,0,0,0
8453,53,28/12/2022,70,Northern Ireland,0,0,0
8454,54,29/12/2022,70,Northern Ireland,0,0,0
8455,55,30/12/2022,70,Northern Ireland,0,0,0
8456,56,31/12/2022,70,Northern Ireland,0,0,0
8457,1,06/11/2022,71,Northern Ireland,0,0,0
8458,2,07/11/2022,71,Northern Ireland,0,0,0
8459,3,08/11/2022,71,Northern Ireland,0,0,0
8460,4,09/11/2022,71,Northern Ireland,0,0,0
8461,5,10/11/2022,71,Northern Ireland,0,0,0
8462,6,11/11/2022,71,Northern Ireland,0,0,0
8463,7,12/11/2022,71,Northern Ireland,0,0,0
8464,8,13/11/2022,71,Northern Ireland,0,0,0
8465,9,14/11/2022,71,Northern Ireland,0,0,0
8466,10,15/11/2022,71,Northern Ireland,0,0,0
8467,11,16/11/2022,71,Northern Ireland,0,0,0
8468,12,17/11/2022,71,Northern Ireland,0,0,0
8469,13,18/11/2022,71,Northern Ireland,0,0,0
8470,14,19/11/2022,71,Northern Ireland,0,0,0
8471,15,20/11/2022,71,Northern Ireland,0,0,0
8472,16,21/11/2022,71,Northern Ireland,0,0,0
8473,17,22/11/2022,71,Northern Ireland,0,0,0
8474,18,23/11/2022,71,Northern Ireland,0,0,0
8475,19,24/11/2022,71,Northern Ireland,0,0,0
8476,20,25/11/2022,71,Northern Ireland,0,0,0
8477,21,26/11/2022,71,Northern Ireland,0,0,0
8478,22,27/11/2022,71,Northern Ireland,0,0,0
8479,23,28/11/2022,71,Northern Ireland,0,0,0
8480,24,29/11/2022,71,Northern Ireland,0,0,0
8481,25,30/11/2022,71,Northern Ireland,0,0,0
8482,26,01/12/2022,71,Northern Ireland,0,0,0
8483,27,02/12/2022,71,Northern Ireland,0,0,0
8484,28,03/12/2022,71,Northern Ireland,0,0,0
8485,29,04/12/2022,71,Northern Ireland,0,0,0
8486,30,05/12/2022,71,Northern Ireland,0,0,0
8487,31,06/12/2022,71,Northern Ireland,0,0,0
8488,32,07/12/2022,71,Northern Ireland,0,0,0
8489,33,08/12/2022,71,Northern Ireland,0,0,0
8490,34,09/12/2022,71,Northern Ireland,0,0,0
8491,35,10/12/2022,71,Northern Ireland,0,0,0
8492,36,11/12/2022,71,Northern Ireland,0,0,0
8493,37,12/12/2022,71,Northern Ireland,0,0,0
8494,38,13/12/2022,71,Northern Ireland,0,0,0
8495,39,14/12/2022,71,Northern Ireland,0,0,0
8496,40,15/12/2022,71,Northern Ireland,0,0,0
8497,41,16/12/2022,71,Northern Ireland,0,0,0
8498,42,17/12/2022,71,Northern Ireland,0,0,0
8499,43,18/12/2022,71,Northern Ireland,0,0,0
8500,44,19/12/2022,71,Northern Ireland,0,0,0
8501,45,20/12/2022,71,Northern Ireland,0,0,0
8502,46,21/12/2022,71,Northern Ireland,0,0,0
8503,47,22/12/2022,71,Northern Ireland,0,0,0
8504,48,23/12/2022,71,Northern Ireland,0,0,0
8505,49,24/12/2022,71,Northern Ireland,0,0,0
8506,50,25/12/2022,71,Northern Ireland,0,0,0
8507,51,26/12/2022,71,Northern Ireland,0,0,0
8508,52,27/12/2022,71,Northern Ireland,0,0,0
8509,53,28/12/2022,71,Northern Ireland,0,0,0
8510,54,29/12/2022,71,Northern Ireland,0,0,0
8511,55,30/12/2022,71,Northern Ireland,0,0,0
8512,56,31/12/2022,71,Northern Ireland,0,0,0
8513,1,06/11/2022,72,Northern Ireland,0,0,0
8514,2,07/11/2022,72,Northern Ireland,0,0,0
8515,3,08/11/2022,72,Northern Ireland,0,0,0
8516,4,09/11/2022,72,Northern Ireland,0,0,0
8517,5,10/11/2022,72,Northern Ireland,0,0,0
8518,6,11/11/2022,72,Northern Ireland,0,0,0
8519,7,12/11/2022,72,Northern Ireland,0,0,0
8520,8,13/11/2022,72,Northern Ireland,0,0,0
8521,9,14/11/2022,72,Northern Ireland,0,0,0
8522,10,15/11/2022,72,Northern Ireland,0,0,0
8523,11,16/11/2022,72,Northern Ireland,0,0,0
8524,12,17/11/2022,72,Northern Ireland,0,0,0
8525,13,18/11/2022,72,Northern Ireland,0,0,0
8526,14,19/11/2022,72,Northern Ireland,0,0,0
8527,15,20/11/2022,72,Northern Ireland,0,0,0
8528,16,21/11/2022,72,Northern Ireland,0,0,0
8529,17,22/11/2022,72,Northern Ireland,0,0,0
8530,18,23/11/2022,72,Northern Ireland,0,0,0
8531,19,24/11/2022,72,Northern Ireland,0,0,0
8532,20,25/11/2022,72,Northern Ireland,0,0,0
8533,21,26/11/2022,72,Northern Ireland,0,0,0
8534,22,27/11/2022,72,Northern Ireland,0,0,0
8535,23,28/11/2022,72,Northern Ireland,0,0,0
8536,24,29/11/2022,72,Northern Ireland,0,0,0
8537,25,30/11/2022,72,Northern Ireland,0,0,0
8538,26,01/12/2022,72,Northern Ireland,0,0,0
8539,27,02/12/2022,72,Northern Ireland,0,0,0
8540,28,03/12/2022,72,Northern Ireland,0,0,0
8541,29,04/12/2022,72,Northern Ireland,0,0,0
8542,30,05/12/2022,72,Northern Ireland,0,0,0
8543,31,06/12/2022,72,Northern Ireland,0,0,0
8544,32,07/12/2022,72,Northern Ireland,0,0,0
8545,33,08/12/2022,72,Northern Ireland,0,0,0
8546,34,09/12/2022,72,Northern Ireland,0,0,0
8547,35,10/12/2022,72,Northern Ireland,0,0,0
8548,36,11/12/2022,72,Northern Ireland,0,0,0
8549,37,12/12/2022,72,Northern Ireland,0,0,0
8550,38,13/12/2022,72,Northern Ireland,0,0,0
8551,39,14/12/2022,72,Northern Ireland,0,0,0
8552,40,15/12/2022,72,Northern Ireland,0,0,0
8553,41,16/12/2022,72,Northern Ireland,0,0,0
8554,42,17/12/2022,72,Northern Ireland,0,0,0
8555,43,18/12/2022,72,Northern Ireland,0,0,0
8556,44,19/12/2022,72,Northern Ireland,0,0,0
8557,45,20/12/2022,72,Northern Ireland,0,0,0
8558,46,21/12/2022,72,Northern Ireland,0,0,0
8559,47,22/12/2022,72,Northern Ireland,0,0,0
8560,48,23/12/2022,72,Northern Ireland,0,0,0
8561,49,24/12/2022,72,Northern Ireland,0,0,0
8562,50,25/12/2022,72,Northern Ireland,0,0,0
8563,51,26/12/2022,72,Northern Ireland,0,0,0
8564,52,27/12/2022,72,Northern Ireland,0,0,0
8565,53,28/12/2022,72,Northern Ireland,0,0,0
8566,54,29/12/2022,72,Northern Ireland,0,0,0
8567,55,30/12/2022,72,Northern Ireland,0,0,0
8568,56,31/12/2022,72,Northern Ireland,0,0,0
8569,1,06/11/2022,73,Northern Ireland,0,0,0
8570,2,07/11/2022,73,Northern Ireland,0,0,0
8571,3,08/11/2022,73,Northern Ireland,0,0,0
8572,4,09/11/2022,73,Northern Ireland,0,0,0
8573,5,10/11/2022,73,Northern Ireland,0,0,0
8574,6,11/11/2022,73,Northern Ireland,0,0,0
8575,7,12/11/2022,73,Northern Ireland,0,0,0
8576,8,13/11/2022,73,Northern Ireland,0,0,0
8577,9,14/11/2022,73,Northern Ireland,0,0,0
8578,10,15/11/2022,73,Northern Ireland,0,0,0
8579,11,16/11/2022,73,Northern Ireland,0,0,0
8580,12,17/11/2022,73,Northern Ireland,0,0,0
8581,13,18/11/2022,73,Northern Ireland,0,0,0
8582,14,19/11/2022,73,Northern Ireland,0,0,0
8583,15,20/11/2022,73,Northern Ireland,0,0,0
8584,16,21/11/2022,73,Northern Ireland,0,0,0
8585,17,22/11/2022,73,Northern Ireland,0,0,0
8586,18,23/11/2022,73,Northern Ireland,0,0,0
8587,19,24/11/2022,73,Northern Ireland,0,0,0
8588,20,25/11/2022,73,Northern Ireland,0,0,0
8589,21,26/11/2022,73,Northern Ireland,0,0,0
8590,22,27/11/2022,73,Northern Ireland,0,0,0
8591,23,28/11/2022,73,Northern Ireland,0,0,0
8592,24,29/11/2022,73,Northern Ireland,0,0,0
8593,25,30/11/2022,73,Northern Ireland,0,0,0
8594,26,01/12/2022,73,Northern Ireland,0,0,0
8595,27,02/12/2022,73,Northern Ireland,0,0,0
8596,28,03/12/2022,73,Northern Ireland,0,0,0
8597,29,04/12/2022,73,Northern Ireland,0,0,0
8598,30,05/12/2022,73,Northern Ireland,0,0,0
8599,31,06/12/2022,73,Northern Ireland,0,0,0
8600,32,07/12/2022,73,Northern Ireland,0,0,0
8601,33,08/12/2022,73,Northern Ireland,0,0,0
8602,34,09/12/2022,73,Northern Ireland,0,0,0
8603,35,10/12/2022,73,Northern Ireland,0,0,0
8604,36,11/12/2022,73,Northern Ireland,0,0,0
8605,37,12/12/2022,73,Northern Ireland,0,0,0
8606,38,13/12/2022,73,Northern Ireland,0,0,0
8607,39,14/12/2022,73,Northern Ireland,0,0,0
8608,40,15/12/2022,73,Northern Ireland,0,0,0
8609,41,16/12/2022,73,Northern Ireland,0,0,0
8610,42,17/12/2022,73,Northern Ireland,0,0,0
8611,43,18/12/2022,73,Northern Ireland,0,0,0
8612,44,19/12/2022,73,Northern Ireland,0,0,0
8613,45,20/12/2022,73,Northern Ireland,0,0,0
8614,46,21/12/2022,73,Northern Ireland,0,0,0
8615,47,22/12/2022,73,Northern Ireland,0,0,0
8616,48,23/12/2022,73,Northern Ireland,0,0,0
8617,49,24/12/2022,73,Northern Ireland,0,0,0
8618,50,25/12/2022,73,Northern Ireland,0,0,0
8619,51,26/12/2022,73,Northern Ireland,0,0,0
8620,52,27/12/2022,73,Northern Ireland,0,0,0
8621,53,28/12/2022,73,Northern Ireland,0,0,0
8622,54,29/12/2022,73,Northern Ireland,0,0,0
8623,55,30/12/2022,73,Northern Ireland,0,0,0
8624,56,31/12/2022,73,Northern Ireland,0,0,0
8625,1,06/11/2022,74,Northern Ireland,0,0,0
8626,2,07/11/2022,74,Northern Ireland,0,0,0
8627,3,08/11/2022,74,Northern Ireland,0,0,0
8628,4,09/11/2022,74,Northern Ireland,0,0,0
8629,5,10/11/2022,74,Northern Ireland,0,0,0
8630,6,11/11/2022,74,Northern Ireland,0,0,0
8631,7,12/11/2022,74,Northern Ireland,0,0,0
8632,8,13/11/2022,74,Northern Ireland,0,0,0
8633,9,14/11/2022,74,Northern Ireland,0,0,0
8634,10,15/11/2022,74,Northern Ireland,0,0,0
8635,11,16/11/2022,74,Northern Ireland,0,0,0
8636,12,17/11/2022,74,Northern Ireland,0,0,0
8637,13,18/11/2022,74,Northern Ireland,0,0,0
8638,14,19/11/2022,74,Northern Ireland,0,0,0
8639,15,20/11/2022,74,Northern Ireland,0,0,0
8640,16,21/11/2022,74,Northern Ireland,0,0,0
8641,17,22/11/2022,74,Northern Ireland,0,0,0
8642,18,23/11/2022,74,Northern Ireland,0,0,0
8643,19,24/11/2022,74,Northern Ireland,0,0,0
8644,20,25/11/2022,74,Northern Ireland,0,0,0
8645,21,26/11/2022,74,Northern Ireland,0,0,0
8646,22,27/11/2022,74,Northern Ireland,0,0,0
8647,23,28/11/2022,74,Northern Ireland,0,0,0
8648,24,29/11/2022,74,Northern Ireland,0,0,0
8649,25,30/11/2022,74,Northern Ireland,0,0,0
8650,26,01/12/2022,74,Northern Ireland,0,0,0
8651,27,02/12/2022,74,Northern Ireland,0,0,0
8652,28,03/12/2022,74,Northern Ireland,0,0,0
8653,29,04/12/2022,74,Northern Ireland,0,0,0
8654,30,05/12/2022,74,Northern Ireland,0,0,0
8655,31,06/12/2022,74,Northern Ireland,0,0,0
8656,32,07/12/2022,74,Northern Ireland,0,0,0
8657,33,08/12/2022,74,Northern Ireland,0,0,0
8658,34,09/12/2022,74,Northern Ireland,0,0,0
8659,35,10/12/2022,74,Northern Ireland,0,0,0
8660,36,11/12/2022,74,Northern Ireland,0,0,0
8661,37,12/12/2022,74,Northern Ireland,0,0,0
8662,38,13/12/2022,74,Northern Ireland,0,0,0
8663,39,14/12/2022,74,Northern Ireland,0,0,0
8664,40,15/12/2022,74,Northern Ireland,0,0,0
8665,41,16/12/2022,74,Northern Ireland,0,0,0
8666,42,17/12/2022,74,Northern Ireland,0,0,0
8667,43,18/12/2022,74,Northern Ireland,0,0,0
8668,44,19/12/2022,74,Northern Ireland,0,0,0
8669,45,20/12/2022,74,Northern Ireland,0,0,0
8670,46,21/12/2022,74,Northern Ireland,0,0,0
8671,47,22/12/2022,74,Northern Ireland,0,0,0
8672,48,23/12/2022,74,Northern Ireland,0,0,0
8673,49,24/12/2022,74,Northern Ireland,0,0,0
8674,50,25/12/2022,74,Northern Ireland,0,0,0
8675,51,26/12/2022,74,Northern Ireland,0,0,0
8676,52,27/12/2022,74,Northern Ireland,0,0,0
8677,53,28/12/2022,74,Northern Ireland,0,0,0
8678,54,29/12/2022,74,Northern Ireland,0,0,0
8679,55,30/12/2022,74,Northern Ireland,0,0,0
8680,56,31/12/2022,74,Northern Ireland,0,0,0
8681,1,06/11/2022,75,Northern Ireland,0,0,0
8682,2,07/11/2022,75,Northern Ireland,0,0,0
8683,3,08/11/2022,75,Northern Ireland,0,0,0
8684,4,09/11/2022,75,Northern Ireland,0,0,0
8685,5,10/11/2022,75,Northern Ireland,0,0,0
8686,6,11/11/2022,75,Northern Ireland,0,0,0
8687,7,12/11/2022,75,Northern Ireland,0,0,0
8688,8,13/11/2022,75,Northern Ireland,0,0,0
8689,9,14/11/2022,75,Northern Ireland,0,0,0
8690,10,15/11/2022,75,Northern Ireland,0,0,0
8691,11,16/11/2022,75,Northern Ireland,0,0,0
8692,12,17/11/2022,75,Northern Ireland,0,0,0
8693,13,18/11/2022,75,Northern Ireland,0,0,0
8694,14,19/11/2022,75,Northern Ireland,0,0,0
8695,15,20/11/2022,75,Northern Ireland,0,0,0
8696,16,21/11/2022,75,Northern Ireland,0,0,0
8697,17,22/11/2022,75,Northern Ireland,0,0,0
8698,18,23/11/2022,75,Northern Ireland,0,0,0
8699,19,24/11/2022,75,Northern Ireland,0,0,0
8700,20,25/11/2022,75,Northern Ireland,0,0,0
8701,21,26/11/2022,75,Northern Ireland,0,0,0
8702,22,27/11/2022,75,Northern Ireland,0,0,0
8703,23,28/11/2022,75,Northern Ireland,0,0,0
8704,24,29/11/2022,75,Northern Ireland,0,0,0
8705,25,30/11/2022,75,Northern Ireland,0,0,0
8706,26,01/12/2022,75,Northern Ireland,0,0,0
8707,27,02/12/2022,75,Northern Ireland,0,0,0
8708,28,03/12/2022,75,Northern Ireland,0,0,0
8709,29,04/12/2022,75,Northern Ireland,0,0,0
8710,30,05/12/2022,75,Northern Ireland,0,0,0
8711,31,06/12/2022,75,Northern Ireland,0,0,0
8712,32,07/12/2022,75,Northern Ireland,0,0,0
8713,33,08/12/2022,75,Northern Ireland,0,0,0
8714,34,09/12/2022,75,Northern Ireland,0,0,0
8715,35,10/12/2022,75,Northern Ireland,0,0,0
8716,36,11/12/2022,75,Northern Ireland,0,0,0
8717,37,12/12/2022,75,Northern Ireland,0,0,0
8718,38,13/12/2022,75,Northern Ireland,0,0,0
8719,39,14/12/2022,75,Northern Ireland,0,0,0
8720,40,15/12/2022,75,Northern Ireland,0,0,0
8721,41,16/12/2022,75,Northern Ireland,0,0,0
8722,42,17/12/2022,75,Northern Ireland,0,0,0
8723,43,18/12/2022,75,Northern Ireland,0,0,0
8724,44,19/12/2022,75,Northern Ireland,0,0,0
8725,45,20/12/2022,75,Northern Ireland,0,0,0
8726,46,21/12/2022,75,Northern Ireland,0,0,0
8727,47,22/12/2022,75,Northern Ireland,0,0,0
8728,48,23/12/2022,75,Northern Ireland,0,0,0
8729,49,24/12/2022,75,Northern Ireland,0,0,0
8730,50,25/12/2022,75,Northern Ireland,0,0,0
8731,51,26/12/2022,75,Northern Ireland,0,0,0
8732,52,27/12/2022,75,Northern Ireland,0,0,0
8733,53,28/12/2022,75,Northern Ireland,0,0,0
8734,54,29/12/2022,75,Northern Ireland,0,0,0
8735,55,30/12/2022,75,Northern Ireland,0,0,0
8736,56,31/12/2022,75,Northern Ireland,0,0,0
8737,1,06/11/2022,76,Northern Ireland,0,0,0
8738,2,07/11/2022,76,Northern Ireland,0,0,0
8739,3,08/11/2022,76,Northern Ireland,0,0,0
8740,4,09/11/2022,76,Northern Ireland,0,0,0
8741,5,10/11/2022,76,Northern Ireland,0,0,0
8742,6,11/11/2022,76,Northern Ireland,0,0,0
8743,7,12/11/2022,76,Northern Ireland,0,0,0
8744,8,13/11/2022,76,Northern Ireland,0,0,0
8745,9,14/11/2022,76,Northern Ireland,0,0,0
8746,10,15/11/2022,76,Northern Ireland,0,0,0
8747,11,16/11/2022,76,Northern Ireland,0,0,0
8748,12,17/11/2022,76,Northern Ireland,0,0,0
8749,13,18/11/2022,76,Northern Ireland,0,0,0
8750,14,19/11/2022,76,Northern Ireland,0,0,0
8751,15,20/11/2022,76,Northern Ireland,0,0,0
8752,16,21/11/2022,76,Northern Ireland,0,0,0
8753,17,22/11/2022,76,Northern Ireland,0,0,0
8754,18,23/11/2022,76,Northern Ireland,0,0,0
8755,19,24/11/2022,76,Northern Ireland,0,0,0
8756,20,25/11/2022,76,Northern Ireland,0,0,0
8757,21,26/11/2022,76,Northern Ireland,0,0,0
8758,22,27/11/2022,76,Northern Ireland,0,0,0
8759,23,28/11/2022,76,Northern Ireland,0,0,0
8760,24,29/11/2022,76,Northern Ireland,0,0,0
8761,25,30/11/2022,76,Northern Ireland,0,0,0
8762,26,01/12/2022,76,Northern Ireland,0,0,0
8763,27,02/12/2022,76,Northern Ireland,0,0,0
8764,28,03/12/2022,76,Northern Ireland,0,0,0
8765,29,04/12/2022,76,Northern Ireland,0,0,0
8766,30,05/12/2022,76,Northern Ireland,0,0,0
8767,31,06/12/2022,76,Northern Ireland,0,0,0
8768,32,07/12/2022,76,Northern Ireland,0,0,0
8769,33,08/12/2022,76,Northern Ireland,0,0,0
8770,34,09/12/2022,76,Northern Ireland,0,0,0
8771,35,10/12/2022,76,Northern Ireland,0,0,0
8772,36,11/12/2022,76,Northern Ireland,0,0,0
8773,37,12/12/2022,76,Northern Ireland,0,0,0
8774,38,13/12/2022,76,Northern Ireland,0,0,0
8775,39,14/12/2022,76,Northern Ireland,0,0,0
8776,40,15/12/2022,76,Northern Ireland,0,0,0
8777,41,16/12/2022,76,Northern Ireland,0,0,0
8778,42,17/12/2022,76,Northern Ireland,0,0,0
8779,43,18/12/2022,76,Northern Ireland,0,0,0
8780,44,19/12/2022,76,Northern Ireland,0,0,0
8781,45,20/12/2022,76,Northern Ireland,0,0,0
8782,46,21/12/2022,76,Northern Ireland,0,0,0
8783,47,22/12/2022,76,Northern Ireland,0,0,0
8784,48,23/12/2022,76,Northern Ireland,0,0,0
8785,49,24/12/2022,76,Northern Ireland,0,0,0
8786,50,25/12/2022,76,Northern Ireland,0,0,0
8787,51,26/12/2022,76,Northern Ireland,0,0,0
8788,52,27/12/2022,76,Northern Ireland,0,0,0
8789,53,28/12/2022,76,Northern Ireland,0,0,0
8790,54,29/12/2022,76,Northern Ireland,0,0,0
8791,55,30/12/2022,76,Northern Ireland,0,0,0
8792,56,31/12/2022,76,Northern Ireland,0,0,0
8793,1,06/11/2022,77,Northern Ireland,0,0,0
8794,2,07/11/2022,77,Northern Ireland,0,0,0
8795,3,08/11/2022,77,Northern Ireland,0,0,0
8796,4,09/11/2022,77,Northern Ireland,0,0,0
8797,5,10/11/2022,77,Northern Ireland,0,0,0
8798,6,11/11/2022,77,Northern Ireland,0,0,0
8799,7,12/11/2022,77,Northern Ireland,0,0,0
8800,8,13/11/2022,77,Northern Ireland,0,0,0
8801,9,14/11/2022,77,Northern Ireland,0,0,0
8802,10,15/11/2022,77,Northern Ireland,0,0,0
8803,11,16/11/2022,77,Northern Ireland,0,0,0
8804,12,17/11/2022,77,Northern Ireland,0,0,0
8805,13,18/11/2022,77,Northern Ireland,0,0,0
8806,14,19/11/2022,77,Northern Ireland,0,0,0
8807,15,20/11/2022,77,Northern Ireland,0,0,0
8808,16,21/11/2022,77,Northern Ireland,0,0,0
8809,17,22/11/2022,77,Northern Ireland,0,0,0
8810,18,23/11/2022,77,Northern Ireland,0,0,0
8811,19,24/11/2022,77,Northern Ireland,0,0,0
8812,20,25/11/2022,77,Northern Ireland,0,0,0
8813,21,26/11/2022,77,Northern Ireland,0,0,0
8814,22,27/11/2022,77,Northern Ireland,0,0,0
8815,23,28/11/2022,77,Northern Ireland,0,0,0
8816,24,29/11/2022,77,Northern Ireland,0,0,0
8817,25,30/11/2022,77,Northern Ireland,0,0,0
8818,26,01/12/2022,77,Northern Ireland,0,0,0
8819,27,02/12/2022,77,Northern Ireland,0,0,0
8820,28,03/12/2022,77,Northern Ireland,0,0,0
8821,29,04/12/2022,77,Northern Ireland,0,0,0
8822,30,05/12/2022,77,Northern Ireland,0,0,0
8823,31,06/12/2022,77,Northern Ireland,0,0,0
8824,32,07/12/2022,77,Northern Ireland,0,0,0
8825,33,08/12/2022,77,Northern Ireland,0,0,0
8826,34,09/12/2022,77,Northern Ireland,0,0,0
8827,35,10/12/2022,77,Northern Ireland,0,0,0
8828,36,11/12/2022,77,Northern Ireland,0,0,0
8829,37,12/12/2022,77,Northern Ireland,0,0,0
8830,38,13/12/2022,77,Northern Ireland,0,0,0
8831,39,14/12/2022,77,Northern Ireland,0,0,0
8832,40,15/12/2022,77,Northern Ireland,0,0,0
8833,41,16/12/2022,77,Northern Ireland,0,0,0
8834,42,17/12/2022,77,Northern Ireland,0,0,0
8835,43,18/12/2022,77,Northern Ireland,0,0,0
8836,44,19/12/2022,77,Northern Ireland,0,0,0
8837,45,20/12/2022,77,Northern Ireland,0,0,0
8838,46,21/12/2022,77,Northern Ireland,0,0,0
8839,47,22/12/2022,77,Northern Ireland,0,0,0
8840,48,23/12/2022,77,Northern Ireland,0,0,0
8841,49,24/12/2022,77,Northern Ireland,0,0,0
8842,50,25/12/2022,77,Northern Ireland,0,0,0
8843,51,26/12/2022,77,Northern Ireland,0,0,0
8844,52,27/12/2022,77,Northern Ireland,0,0,0
8845,53,28/12/2022,77,Northern Ireland,0,0,0
8846,54,29/12/2022,77,Northern Ireland,0,0,0
8847,55,30/12/2022,77,Northern Ireland,0,0,0
8848,56,31/12/2022,77,Northern Ireland,0,0,0
8849,1,06/11/2022,78,Northern Ireland,0,0,0
8850,2,07/11/2022,78,Northern Ireland,0,0,0
8851,3,08/11/2022,78,Northern Ireland,0,0,0
8852,4,09/11/2022,78,Northern Ireland,0,0,0
8853,5,10/11/2022,78,Northern Ireland,0,0,0
8854,6,11/11/2022,78,Northern Ireland,0,0,0
8855,7,12/11/2022,78,Northern Ireland,0,0,0
8856,8,13/11/2022,78,Northern Ireland,0,0,0
8857,9,14/11/2022,78,Northern Ireland,0,0,0
8858,10,15/11/2022,78,Northern Ireland,0,0,0
8859,11,16/11/2022,78,Northern Ireland,0,0,0
8860,12,17/11/2022,78,Northern Ireland,0,0,0
8861,13,18/11/2022,78,Northern Ireland,0,0,0
8862,14,19/11/2022,78,Northern Ireland,0,0,0
8863,15,20/11/2022,78,Northern Ireland,0,0,0
8864,16,21/11/2022,78,Northern Ireland,0,0,0
8865,17,22/11/2022,78,Northern Ireland,0,0,0
8866,18,23/11/2022,78,Northern Ireland,0,0,0
8867,19,24/11/2022,78,Northern Ireland,0,0,0
8868,20,25/11/2022,78,Northern Ireland,0,0,0
8869,21,26/11/2022,78,Northern Ireland,0,0,0
8870,22,27/11/2022,78,Northern Ireland,0,0,0
8871,23,28/11/2022,78,Northern Ireland,0,0,0
8872,24,29/11/2022,78,Northern Ireland,0,0,0
8873,25,30/11/2022,78,Northern Ireland,0,0,0
8874,26,01/12/2022,78,Northern Ireland,0,0,0
8875,27,02/12/2022,78,Northern Ireland,0,0,0
8876,28,03/12/2022,78,Northern Ireland,0,0,0
8877,29,04/12/2022,78,Northern Ireland,0,0,0
8878,30,05/12/2022,78,Northern Ireland,0,0,0
8879,31,06/12/2022,78,Northern Ireland,0,0,0
8880,32,07/12/2022,78,Northern Ireland,0,0,0
8881,33,08/12/2022,78,Northern Ireland,0,0,0
8882,34,09/12/2022,78,Northern Ireland,0,0,0
8883,35,10/12/2022,78,Northern Ireland,0,0,0
8884,36,11/12/2022,78,Northern Ireland,0,0,0
8885,37,12/12/2022,78,Northern Ireland,0,0,0
8886,38,13/12/2022,78,Northern Ireland,0,0,0
8887,39,14/12/2022,78,Northern Ireland,0,0,0
8888,40,15/12/2022,78,Northern Ireland,0,0,0
8889,41,16/12/2022,78,Northern Ireland,0,0,0
8890,42,17/12/2022,78,Northern Ireland,0,0,0
8891,43,18/12/2022,78,Northern Ireland,0,0,0
8892,44,19/12/2022,78,Northern Ireland,0,0,0
8893,45,20/12/2022,78,Northern Ireland,0,0,0
8894,46,21/12/2022,78,Northern Ireland,0,0,0
8895,47,22/12/2022,78,Northern Ireland,0,0,0
8896,48,23/12/2022,78,Northern Ireland,0,0,0
8897,49,24/12/2022,78,Northern Ireland,0,0,0
8898,50,25/12/2022,78,Northern Ireland,0,0,0
8899,51,26/12/2022,78,Northern Ireland,0,0,0
8900,52,27/12/2022,78,Northern Ireland,0,0,0
8901,53,28/12/2022,78,Northern Ireland,0,0,0
8902,54,29/12/2022,78,Northern Ireland,0,0,0
8903,55,30/12/2022,78,Northern Ireland,0,0,0
8904,56,31/12/2022,78,Northern Ireland,0,0,0
8905,1,06/11/2022,79,Northern Ireland,0,0,0
8906,2,07/11/2022,79,Northern Ireland,0,0,0
8907,3,08/11/2022,79,Northern Ireland,0,0,0
8908,4,09/11/2022,79,Northern Ireland,0,0,0
8909,5,10/11/2022,79,Northern Ireland,0,0,0
8910,6,11/11/2022,79,Northern Ireland,0,0,0
8911,7,12/11/2022,79,Northern Ireland,0,0,0
8912,8,13/11/2022,79,Northern Ireland,0,0,0
8913,9,14/11/2022,79,Northern Ireland,0,0,0
8914,10,15/11/2022,79,Northern Ireland,0,0,0
8915,11,16/11/2022,79,Northern Ireland,0,0,0
8916,12,17/11/2022,79,Northern Ireland,0,0,0
8917,13,18/11/2022,79,Northern Ireland,0,0,0
8918,14,19/11/2022,79,Northern Ireland,0,0,0
8919,15,20/11/2022,79,Northern Ireland,0,0,0
8920,16,21/11/2022,79,Northern Ireland,0,0,0
8921,17,22/11/2022,79,Northern Ireland,0,0,0
8922,18,23/11/2022,79,Northern Ireland,0,0,0
8923,19,24/11/2022,79,Northern Ireland,0,0,0
8924,20,25/11/2022,79,Northern Ireland,0,0,0
8925,21,26/11/2022,79,Northern Ireland,0,0,0
8926,22,27/11/2022,79,Northern Ireland,0,0,0
8927,23,28/11/2022,79,Northern Ireland,0,0,0
8928,24,29/11/2022,79,Northern Ireland,0,0,0
8929,25,30/11/2022,79,Northern Ireland,0,0,0
8930,26,01/12/2022,79,Northern Ireland,0,0,0
8931,27,02/12/2022,79,Northern Ireland,0,0,0
